proteinID,LFQ.intensity.PD1,LFQ.intensity.PD2,LFQ.intensity.PD3,LFQ.intensity.PD4,LFQ.intensity.PE1,LFQ.intensity.PE2,LFQ.intensity.PE3,LFQ.intensity.PE4,impute_LFQ.intensity.PD1,impute_LFQ.intensity.PD2,impute_LFQ.intensity.PD3,impute_LFQ.intensity.PD4,impute_LFQ.intensity.PE1,impute_LFQ.intensity.PE2,impute_LFQ.intensity.PE3,impute_LFQ.intensity.PE4,pvalue,log1P,log2fc,t.value,p.adjust,Cys,geneName
Q8NC51,22.27395263888897,21.315341971282606,21.227761641938965,21.02924678003163,23.22833430604418,22.920852929071845,23.113577490403014,22.526117118874527,22.27395263888897,21.315341971282606,21.227761641938965,21.02924678003163,23.22833430604418,22.920852929071845,23.113577490403014,22.526117118874527,0.0033848848799319232,2.4704560971001057,1.485644703062846,4.68313511487776,0.0033848848799319232,1,SERBP1
Q8NCA5,20.158200401132063,NA,20.792968180481612,20.492772490094094,21.391944188530832,20.66752392333644,21.502128648260484,21.48005451608449,20.158200401132063,17.352935979714722,20.792968180481612,20.492772490094094,21.391944188530832,20.66752392333644,21.502128648260484,21.48005451608449,0.10470638609643639,0.9800268296691563,1.5611935561974413,1.9100105559181921,0.10470638609643639,8,FAM98A
Q8ND24,NA,NA,NA,NA,20.378565810000563,20.383320384360648,20.154373130369436,20.527549548289795,17.880021941056103,16.740234538567794,17.648291702476545,17.735608670333836,20.378565810000563,20.383320384360648,20.154373130369436,20.527549548289795,4.1082595428613835e-5,4.386342127277312,2.8599130051465416,10.619021886041033,4.1082595428613835e-5,13,RNF214
Q8ND56,NA,19.55826000956873,NA,NA,21.11743511463551,22.62515588472698,21.61180289558743,21.644208367255025,18.767833799117568,19.55826000956873,17.502900545750087,17.548277598251147,21.11743511463551,22.62515588472698,21.61180289558743,21.644208367255025,0.0011912134072287455,2.9240104271995553,3.405332577379351,5.762232577610714,0.0011912134072287455,4,LSM14A
Q8NE71,19.710180875593384,19.907345475328594,NA,19.927118211523638,NA,19.85157215795654,NA,19.482370753133345,19.710180875593384,19.907345475328594,17.282875033750738,19.927118211523638,18.569758491061958,19.85157215795654,18.145555945730596,19.482370753133345,0.8052004967254842,0.09409596586849205,-0.19456556207847697,-0.25776615360243516,0.8052004967254842,8,ABCF1
Q8NEZ2,NA,NA,NA,NA,20.554217848377846,20.376765551705883,20.069858803104086,20.229170867976183,18.079630523884884,18.571738585082066,17.383437566559827,17.773780156790714,20.554217848377846,20.376765551705883,20.069858803104086,20.229170867976183,1.2907494471637947e-4,3.889158052291791,2.355356559711627,8.679664373212237,1.2907494471637947e-4,3,VPS37A
Q8NF50,19.94177551219343,20.329262024560865,19.989677218725348,20.47100038075901,NA,NA,NA,NA,19.94177551219343,20.329262024560865,19.989677218725348,20.47100038075901,17.987238257206272,17.682238443082277,18.62514496397906,18.102404497091747,1.1460909358689793e-4,3.9407809221772747,-2.0836722437198247,-8.865215907859067,1.1460909358689793e-4,44,DOCK8
Q8TAQ2,19.931106833029343,19.242164629256084,20.319813222716473,20.20096084826458,NA,NA,NA,NA,19.931106833029343,19.242164629256084,20.319813222716473,20.20096084826458,17.15996614178428,17.70202424865437,16.763070499765576,17.68092825019407,2.2442832709690107e-4,3.6489223277837537,-2.597014098217045,-7.859676098326106,2.2442832709690107e-4,7,SMARCC2
Q8TCC3,NA,NA,NA,NA,22.194272319655372,21.391944188530832,21.837920458219248,NA,18.678928282916285,17.643176055806123,18.335060964284136,18.18554826702484,22.194272319655372,21.391944188530832,21.837920458219248,16.4044701787791,0.15411913167379515,0.812143446520843,2.2464733937882926,1.6304928908152576,0.15411913167379515,2,MRPL30
Q8TCD5,NA,NA,NA,NA,19.920998266808418,20.002232670102963,NA,19.41641820303167,17.329461873891827,18.603456584975614,18.390450670368356,17.742222734572092,19.920998266808418,20.002232670102963,18.48462165405194,19.41641820303167,0.01957410622682501,1.7083180591356506,1.4396697325467755,3.1596339331487027,0.01957410622682501,4,NT5C
Q8TCJ2,20.744682760670464,21.082648042352986,NA,20.85582050967004,NA,NA,NA,19.650252402474383,20.744682760670464,21.082648042352986,17.532208525713195,20.85582050967004,17.44647346204725,17.555938001238115,17.694741778574432,19.650252402474383,0.09485469046928124,1.0229411888179054,-1.9669885485181275,-1.9812861345582322,0.09485469046928124,11,STT3B
Q8TCS8,19.21062378580764,19.681711965471436,NA,18.932001312928147,NA,18.881992190177396,19.436626152829923,18.84769357370928,19.21062378580764,19.681711965471436,17.791613056363317,18.932001312928147,18.11091613770883,18.881992190177396,19.436626152829923,18.84769357370928,0.8671832965415556,0.06188909599214484,-0.08468051653628095,-0.1745378414403723,0.8671832965415556,11,PNPT1
Q8TD19,20.88464752193668,NA,20.28251835563438,19.954752938572437,20.068809761035766,19.586773830995714,20.37092574779843,20.272529553843036,20.88464752193668,18.399991623065574,20.28251835563438,19.954752938572437,20.068809761035766,19.586773830995714,20.37092574779843,20.272529553843036,0.7394647713603609,0.13108251127930856,0.1942821136159658,0.3483635462179333,0.7394647713603609,31,NEK9
Q8TD55,NA,NA,NA,NA,21.259140973139917,20.339302000312106,20.656044222920777,20.677451258226434,17.703811839430813,17.042158707594727,17.91663115979175,18.37869708966169,21.259140973139917,20.339302000312106,20.656044222920777,20.677451258226434,1.1880240813181013e-4,3.9251747560908763,2.972659914530066,8.808759297252948,1.1880240813181013e-4,6,PLEKHO2
Q8TDD1,NA,NA,NA,NA,19.195660563786166,19.10689515551391,19.218686205112355,19.52632729754334,17.403346256083463,17.86864160700622,17.37148714632729,18.04781002463422,19.195660563786166,19.10689515551391,19.218686205112355,19.52632729754334,1.686626839568388e-4,3.7729809929549,1.5890710469761444,8.274386226177588,1.686626839568388e-4,5,DDX54
Q8TDH9,NA,NA,NA,NA,23.703031627689825,20.54481731312444,21.449801541577656,23.445059314912292,17.921886722184702,17.971797676717454,17.674477328086144,17.630515293784438,23.703031627689825,20.54481731312444,21.449801541577656,23.445059314912292,0.0011483179050521127,2.939937863421514,4.486008194132868,5.803032152153917,0.0011483179050521127,3,BLOC1S5
Q8TEM1,19.430758797827902,20.99720980880013,NA,20.396236836327617,NA,NA,18.926886648577693,19.224962597931516,19.430758797827902,20.99720980880013,18.428975022817358,20.396236836327617,18.14612662640501,18.087344035958562,18.926886648577693,19.224962597931516,0.10182134317951537,0.9921611782513012,-1.216965139225053,-1.930161933654988,0.10182134317951537,16,NUP210
Q8TEQ6,19.56805630858867,19.80123470743288,NA,20.121235015974225,NA,NA,NA,19.71327239015215,19.56805630858867,19.80123470743288,18.041916470345548,20.121235015974225,17.4800216708382,17.058941771204573,17.577907463416892,19.71327239015215,0.10739918388532696,0.9689990187802784,-1.4255748016823766,-1.89169656023743,0.10739918388532696,41,GEMIN5
Q8TEW0,NA,NA,NA,NA,NA,18.67479914956536,18.655432892950902,19.62111822260021,17.89439151598108,16.36584407512442,17.34450221930377,18.37415239440442,17.93289659655698,18.67479914956536,18.655432892950902,19.62111822260021,0.06836873075892025,1.1651424825471428,1.226339164214938,2.218182724819168,0.06836873075892025,9,PARD3
Q8TEX9,20.85026010374857,20.91816153663007,21.39100018796147,21.616791115223126,20.21133699091777,20.391419820029842,20.154125860672902,20.518933560260635,20.85026010374857,20.91816153663007,21.39100018796147,21.616791115223126,20.21133699091777,20.391419820029842,20.154125860672902,20.518933560260635,0.005063799367036109,2.295523509846003,-0.8750991779205215,-4.305220676521343,0.005063799367036109,27,IPO4
Q8WU39,21.869402565998744,NA,NA,NA,23.52802670888316,23.196570310774224,22.54717319568344,21.108465752172318,21.869402565998744,17.78333114127303,17.378495622675743,17.766911736774503,23.52802670888316,23.196570310774224,22.54717319568344,21.108465752172318,0.016864334385031963,1.7730307952166888,3.89552372519778,3.2780163081464604,0.016864334385031963,6,MZB1
Q8WU79,21.001339466810638,20.923031459270206,21.942813718528438,21.007374995632247,22.771346801066695,22.174780643252458,22.146936541527655,21.918816661915326,21.001339466810638,20.923031459270206,21.942813718528438,21.007374995632247,22.771346801066695,22.174780643252458,22.146936541527655,21.918816661915326,0.014246332406634614,1.8462969265727385,1.0343302518801494,3.4141177010995736,0.014246332406634614,6,SMAP2
Q8WUM4,21.509927673434216,21.627295191945137,21.199044441120666,21.418077012219868,21.30819235674719,21.35294000232507,21.52497015044982,21.625557246543696,21.509927673434216,21.627295191945137,21.199044441120666,21.418077012219868,21.30819235674719,21.35294000232507,21.52497015044982,21.625557246543696,0.9065749616634617,0.042596279719814716,0.014328859336472988,0.12240537355986725,0.9065749616634617,11,PDCD6IP
Q8WV28,NA,NA,NA,NA,20.83089890411462,20.945495275367097,20.944351754022463,20.90448174584295,17.799107500416415,17.73553532553366,18.23964857651747,18.75700209823365,20.83089890411462,20.945495275367097,20.944351754022463,20.90448174584295,2.39742275551984e-5,4.620255376812949,2.7734835446614845,11.660502666420374,2.39742275551984e-5,3,BLNK
Q8WVM8,NA,20.263044495447364,NA,20.3579943600662,20.447281021280208,20.167785633426394,20.47080184019021,20.0272904915975,18.48789262193664,20.263044495447364,18.618222816089382,20.3579943600662,20.447281021280208,20.167785633426394,20.47080184019021,20.0272904915975,0.1545500404452572,0.8109308769471679,0.846501173238682,1.6284633401644792,0.1545500404452572,6,SCFD1
Q8WVY7,18.479511880614524,19.03523405208987,18.83725834304747,20.80088726415308,21.47585610928446,20.008264471154558,20.899622446903532,20.761905032663492,18.479511880614524,19.03523405208987,18.83725834304747,20.80088726415308,21.47585610928446,20.008264471154558,20.899622446903532,20.761905032663492,0.04642286064288649,1.3332681012100995,1.498189130025274,2.5016759645468607,0.04642286064288649,1,UBLCP1
Q8WWM7,18.581524257375783,18.099645738248885,18.738989441647654,18.892495383759368,23.112893790110192,23.275118522063057,23.280225914699024,22.86749970907644,18.581524257375783,18.099645738248885,18.738989441647654,18.892495383759368,23.112893790110192,23.275118522063057,23.280225914699024,22.86749970907644,4.3051912604581794e-7,6.366007550013695,4.555770778729258,23.107973909789756,4.3051912604581794e-7,5,ATXN2L
Q8WWW0,NA,NA,NA,NA,21.679600364896586,21.657615025806177,21.760281381554197,21.605712805697095,17.822197150442673,18.415286576198135,17.493274588917217,17.918491581629354,21.679600364896586,21.657615025806177,21.760281381554197,21.605712805697095,1.1950678261498835e-6,5.922607445605631,3.7634899201916703,19.453411823392777,1.1950678261498835e-6,11,RASSF5
Q8WXD5,NA,NA,NA,NA,21.459139406156993,22.163738112272153,22.075941303616155,NA,19.09266694985507,17.982332339135585,17.834601492882513,17.69372801818592,21.459139406156993,22.163738112272153,22.075941303616155,17.346607932413388,0.07117329989199131,1.1476828979968858,2.6105244885999,2.188995146978664,0.07117329989199131,3,GEMIN6
Q8WXF1,20.482764636158354,19.88475184528543,19.986347600843793,20.24458217786576,20.728498511962684,NA,20.37581156354666,NA,20.482764636158354,19.88475184528543,19.986347600843793,20.24458217786576,20.728498511962684,17.74824678609498,20.37581156354666,17.163115720824774,0.25694464150735435,0.5901604349472973,-1.145693419431062,-1.2526446557298936,0.25694464150735435,2,PSPC1
Q8WYJ6,21.917360423736884,22.024993528743277,22.05082513222011,21.852471598548806,22.202665507770558,22.17949608276776,22.03657609408515,21.689231923085003,21.917360423736884,22.024993528743277,22.05082513222011,21.852471598548806,22.202665507770558,22.17949608276776,22.03657609408515,21.689231923085003,0.6245805308946453,0.2044115575006398,0.06557973111484827,0.5155902241688767,0.6245805308946453,8,SEPTIN1
Q92499,20.44596860836079,20.177672579208092,20.242722884764742,20.499989881635653,19.759241285053953,19.714933022362338,NA,20.41400385731621,20.44596860836079,20.177672579208092,20.242722884764742,20.499989881635653,19.759241285053953,19.714933022362338,17.78048051148053,20.41400385731621,0.1582837483425394,0.8005636736877518,-0.9244238194390633,-1.6111011545671827,0.1582837483425394,17,DDX1
Q92530,NA,NA,NA,NA,20.711710659162645,20.283536050183613,20.92223304678034,20.664488951432432,18.378376097384166,19.052638852531622,18.19699044892458,17.856847951052085,20.711710659162645,20.283536050183613,20.92223304678034,20.664488951432432,2.0454097818639307e-4,3.68921967143461,2.2742788394166418,7.992395503605665,2.0454097818639307e-4,3,PSMF1
Q92556,NA,20.258105917464125,NA,20.807584476063877,19.831161863374852,NA,20.191955606753112,20.426240180971725,19.036270865599874,20.258105917464125,17.595427932676248,20.807584476063877,19.831161863374852,17.85352164569181,20.191955606753112,20.426240180971725,0.8752078655266331,0.05788878797195122,0.1513725262468455,0.16387839790899258,0.8752078655266331,13,ELMO1
Q92598,21.83321748024052,22.356302584470498,21.944029975267725,21.970706963231134,21.761905032663492,22.39524333469263,22.0679568523258,22.242199526554764,21.83321748024052,22.356302584470498,21.944029975267725,21.970706963231134,21.761905032663492,22.39524333469263,22.0679568523258,22.242199526554764,0.62718554940808,0.202603956517223,0.09076193575670288,0.5116339358156243,0.62718554940808,16,HSPH1
Q92609,NA,NA,NA,NA,19.529323787834276,NA,20.28036752893628,19.92000968134932,18.560343892038876,17.775992108847543,17.472731532128297,18.604172491245816,19.529323787834276,17.707225203429005,20.28036752893628,19.92000968134932,0.09657388080747537,1.0151403161829256,1.2559215443220886,1.9683273162436232,0.09657388080747537,10,TBC1D5
Q92616,19.652057184234263,20.922450839465252,19.830512112230245,20.786441938131013,18.030527049412342,18.90530473219778,18.778122059009455,19.74266140799832,19.652057184234263,20.922450839465252,19.830512112230245,20.786441938131013,18.030527049412342,18.90530473219778,18.778122059009455,19.74266140799832,0.023998017983678697,1.6198246255507533,-1.4337117063607216,-3.000328594025042,0.023998017983678697,42,GCN1
Q92619,19.265312866330518,20.55309301299563,NA,19.67423020571452,18.737339779884802,19.87157741359772,20.074831362362794,19.651076223739327,19.265312866330518,20.55309301299563,17.079760375373425,19.67423020571452,18.737339779884802,19.87157741359772,20.074831362362794,19.651076223739327,0.599532381707579,0.2221873549886164,0.4406070797926347,0.5541082475987458,0.599532381707579,23,ARHGAP45
Q92623,NA,NA,NA,NA,20.991961881551312,20.4940430274205,20.54141806935851,20.68688347336927,17.833116000244058,17.996648393806044,17.765398944013462,17.161461087088092,20.991961881551312,20.4940430274205,20.54141806935851,20.68688347336927,8.440419932684548e-6,5.073635945565009,2.9894205066369857,13.954745069696681,8.440419932684548e-6,6,TTC9
Q92688,20.140585161155432,19.679686262609742,19.847387730066725,19.680836798807643,21.132449523610134,20.528694468691835,20.667783766949103,20.217266695282298,20.140585161155432,19.679686262609742,19.847387730066725,19.680836798807643,21.132449523610134,20.528694468691835,20.667783766949103,20.217266695282298,0.010709972198936246,1.970211656513079,0.7994246254734598,3.649714457225757,0.010709972198936246,3,ANP32B
Q92734,20.65866127837458,20.06749738485058,NA,NA,23.030964775613445,22.08180327798718,22.451462675947578,21.93286641091982,20.65866127837458,20.06749738485058,17.66484276040954,17.202359688383062,23.030964775613445,22.08180327798718,22.451462675947578,21.93286641091982,0.00807633674481953,2.0927855813371155,3.475934007112567,3.890042434719052,0.00807633674481953,1,TFG
Q92835,NA,21.447533271563383,NA,19.96634772737219,21.295468521010797,21.85033641864932,21.55786751831598,21.561787634056333,18.96019335828126,21.447533271563383,17.050935093681073,19.96634772737219,21.295468521010797,21.85033641864932,21.55786751831598,21.561787634056333,0.054967068760863276,1.2598974221196784,2.210112660283631,2.377342624883885,0.054967068760863276,16,INPP5D
Q92841,22.307025105200836,22.853271477012623,22.601661083653113,22.583251749956283,22.63342808833359,22.54469941794979,22.79294832820058,22.93711228042222,22.307025105200836,22.853271477012623,22.601661083653113,22.583251749956283,22.63342808833359,22.54469941794979,22.79294832820058,22.93711228042222,0.3580573113426327,0.4460474537813242,0.14074467477083275,0.995217130938166,0.3580573113426327,12,DDX17
Q92844,NA,NA,NA,NA,21.030661748543285,20.709356473597722,20.977850072536086,20.82423159290288,16.925020394902,18.341190966324653,18.447157958710815,17.889818919514305,21.030661748543285,20.709356473597722,20.977850072536086,20.82423159290288,1.5335669792829388e-4,3.814297251244756,2.984727912032053,8.416597921943003,1.5335669792829388e-4,11,TANK
Q92878,19.531514726970872,20.307414293991997,NA,19.842132395332776,NA,18.48514533781822,18.750713527739432,19.23425610757446,19.531514726970872,20.307414293991997,17.884347577134832,19.842132395332776,17.697621248749684,18.48514533781822,18.750713527739432,19.23425610757446,0.21793910350618248,0.6616648399082253,-0.8494181928871711,-1.3761184071804342,0.21793910350618248,18,RAD50
